timestamp,value
2025-05-16 09:17:42.302949,108830.0
2025-05-16 09:17:44.420751,108215.0
2025-05-16 09:17:46.553799,107450.0
2025-05-16 09:17:48.686354,107965.0
2025-05-16 09:17:50.816391,108255.0
2025-05-16 09:17:52.936788,108575.0
2025-05-16 09:17:55.087584,108355.0
2025-05-16 09:17:57.216372,108555.0
2025-05-16 09:17:59.331419,107755.0
2025-05-16 09:18:01.476229,107870.0
2025-05-16 09:18:03.589440,107975.0
2025-05-16 09:18:05.731383,107710.0
2025-05-16 09:18:07.855996,107245.0
2025-05-16 09:18:09.978821,107380.0
2025-05-16 09:18:12.111502,107605.0
2025-05-16 09:18:14.244614,106455.0
2025-05-16 09:18:16.367103,106980.0
2025-05-16 09:18:18.515829,107190.0
2025-05-16 09:18:20.628822,106420.0
2025-05-16 09:18:22.744724,105965.0
2025-05-16 09:18:24.886442,106170.0
2025-05-16 09:18:27.007035,106555.0
2025-05-16 09:18:29.131349,107000.0
2025-05-16 09:18:31.280017,107055.0
2025-05-16 09:18:33.399780,106920.0
2025-05-16 09:18:35.528599,106515.0
2025-05-16 09:18:37.649498,106600.0
2025-05-16 09:18:39.783829,106455.0
2025-05-16 09:18:41.914838,106935.0
2025-05-16 09:18:44.051613,106640.0
2025-05-16 09:18:46.170947,106865.0
2025-05-16 09:18:48.272714,106610.0
2025-05-16 09:18:50.399571,106730.0
2025-05-16 09:18:52.526961,106605.0
2025-05-16 09:18:54.633587,106670.0
2025-05-16 09:18:56.754003,107285.0
2025-05-16 09:18:58.863611,106405.0
2025-05-16 09:19:00.971584,106745.0
2025-05-16 09:19:03.104168,107025.0
2025-05-16 09:19:05.223911,106560.0
2025-05-16 09:19:07.336396,106915.0
2025-05-16 09:19:09.454045,107625.0
2025-05-16 09:19:11.579009,107685.0
2025-05-16 09:19:13.701116,108120.0
2025-05-16 09:19:15.816436,108770.0
2025-05-16 09:19:17.922819,108455.0
2025-05-16 09:19:20.051551,108385.0
2025-05-16 09:19:22.185257,109020.0
2025-05-16 09:19:24.297986,109200.0
2025-05-16 09:19:26.445519,108790.0
2025-05-16 09:19:28.558019,108750.0
2025-05-16 09:19:30.670961,108820.0
2025-05-16 09:19:32.795730,108920.0
2025-05-16 09:19:34.916898,108775.0
2025-05-16 09:19:37.056200,108460.0
2025-05-16 09:19:39.178228,108280.0
2025-05-16 09:19:41.299857,108105.0
2025-05-16 09:19:43.416981,107690.0
2025-05-16 09:19:45.536618,107875.0
2025-05-16 09:19:47.650115,108245.0
2025-05-16 09:19:49.782278,108380.0
2025-05-16 09:19:51.910500,108760.0
2025-05-16 09:19:54.028215,108510.0
2025-05-16 09:19:56.170806,108430.0
2025-05-16 09:19:58.276980,108060.0
2025-05-16 09:20:00.397638,107925.0
2025-05-16 09:20:02.537787,108135.0
2025-05-16 09:20:04.661195,107700.0
2025-05-16 09:20:06.782687,106920.0
2025-05-16 09:20:08.931498,106670.0
2025-05-16 09:20:11.048514,106955.0
2025-05-16 09:20:13.170758,107715.0
2025-05-16 09:20:15.307643,108095.0
2025-05-16 09:20:17.432147,108190.0
2025-05-16 09:20:19.544913,108260.0
2025-05-16 09:20:21.675439,107425.0
2025-05-16 09:20:23.815901,107775.0
2025-05-16 09:20:25.950150,107965.0
2025-05-16 09:20:28.093490,107595.0
2025-05-16 09:20:30.206650,107235.0
2025-05-16 09:20:32.355508,107150.0
2025-05-16 09:20:34.461366,108234.99999999999
2025-05-16 09:20:36.583742,107675.0
2025-05-16 09:20:38.703335,108450.0
2025-05-16 09:20:40.810692,108365.0
2025-05-16 09:20:42.961740,107575.0
2025-05-16 09:20:45.105745,108140.0
2025-05-16 09:20:47.218530,109210.0
2025-05-16 09:20:49.342240,109180.0
2025-05-16 09:20:51.458096,108665.0
2025-05-16 09:20:53.590546,108570.0
2025-05-16 09:20:55.709899,108935.0
2025-05-16 09:20:57.832281,108890.0
2025-05-16 09:20:59.954762,108170.0
2025-05-16 09:21:02.078317,108185.0
2025-05-16 09:21:04.220947,108100.0
2025-05-16 09:21:06.334405,107670.0
2025-05-16 09:21:08.464815,108140.0
2025-05-16 09:21:10.603871,107925.0
2025-05-16 09:21:12.747487,108850.0
2025-05-16 09:21:14.866701,108950.0
2025-05-16 09:21:16.991969,108805.0
2025-05-16 09:21:19.106567,109020.0
2025-05-16 09:21:21.241630,109140.0
2025-05-16 09:21:23.357025,109685.0
2025-05-16 09:21:25.479967,109240.0
2025-05-16 09:21:27.604947,109010.0
2025-05-16 09:21:29.737505,109015.0
2025-05-16 09:21:31.867916,108695.0
2025-05-16 09:21:33.995928,108690.0
2025-05-16 09:21:36.107459,108325.0
2025-05-16 09:21:38.228553,109365.0
2025-05-16 09:21:40.340665,108690.0
2025-05-16 09:21:42.452778,108285.0
2025-05-16 09:21:44.571448,108165.0
2025-05-16 09:21:46.705823,108740.0
2025-05-16 09:21:48.808088,108935.0
2025-05-16 09:21:50.928119,109530.0
2025-05-16 09:21:53.056537,108825.0
2025-05-16 09:21:55.216136,108950.0
2025-05-16 09:21:57.341337,109145.0
2025-05-16 09:21:59.694608,108720.0
2025-05-16 09:22:01.827765,109150.0
2025-05-16 09:22:03.947537,109140.0
2025-05-16 09:22:06.058123,108320.0
2025-05-16 09:22:08.174223,109005.0
2025-05-16 09:22:10.288596,108760.0
2025-05-16 09:22:12.398022,108925.0
2025-05-16 09:22:14.500520,109010.0
2025-05-16 09:22:16.612884,109135.0
2025-05-16 09:22:18.728179,109090.0
2025-05-16 09:22:20.848448,108900.0
2025-05-16 09:22:22.969016,108585.0
2025-05-16 09:22:25.097485,107700.0
2025-05-16 09:22:27.214712,108140.0
2025-05-16 09:22:29.335404,108110.0
2025-05-16 09:22:31.446223,108470.0
2025-05-16 09:22:33.573951,108735.0
2025-05-16 09:22:35.693763,108810.0
2025-05-16 09:22:37.804463,108570.0
2025-05-16 09:22:39.921565,108555.0
2025-05-16 09:22:42.054839,108575.0
2025-05-16 09:22:44.178625,108640.0
2025-05-16 09:22:46.381388,108680.0
2025-05-16 09:22:48.498070,109070.0
2025-05-16 09:22:50.635093,109150.0
2025-05-16 09:22:52.746808,108800.0
2025-05-16 09:22:54.872503,108980.0
2025-05-16 09:22:56.998140,108375.0
2025-05-16 09:22:59.113481,108950.0
2025-05-16 09:23:01.233675,108975.0
2025-05-16 09:23:03.359370,108605.0
2025-05-16 09:23:05.506126,108125.0
2025-05-16 09:23:07.625623,107900
2025-05-16 09:23:09.767243,108185.0
2025-05-16 09:23:11.896447,108080.0
2025-05-16 09:23:14.032476,107855.0
2025-05-16 09:23:16.157325,108205.0
2025-05-16 09:23:18.283427,108380.0
2025-05-16 09:23:20.458758,108590.0
2025-05-16 09:23:22.572135,108300.0
2025-05-16 09:23:24.690015,108410.0
2025-05-16 09:23:26.812895,108285.0
2025-05-16 09:23:28.958608,107805.0
2025-05-16 09:23:31.121956,108100.0
2025-05-16 09:23:33.236863,108280.0
2025-05-16 09:23:35.388737,108035.0
2025-05-16 09:23:37.507130,108130.0
2025-05-16 09:23:39.642642,108355.0
2025-05-16 09:23:41.771595,108145.0
2025-05-16 09:23:43.878795,108130.0
2025-05-16 09:23:46.002514,108030.0
2025-05-16 09:23:48.129852,107905.0
2025-05-16 09:23:50.252065,107935.0
2025-05-16 09:23:52.359887,107600.0
2025-05-16 09:23:54.506668,107050.0
2025-05-16 09:23:56.632322,107880.0
2025-05-16 09:23:58.749115,107810.0
2025-05-16 09:24:00.864734,107830.0
2025-05-16 09:24:03.006072,107820.0
2025-05-16 09:24:05.136879,107280.0
2025-05-16 09:24:07.252816,107690.0
2025-05-16 09:24:09.384159,107255.0
2025-05-16 09:24:11.506867,107655.0
2025-05-16 09:24:13.625241,107490.00000000001
2025-05-16 09:24:15.735430,107900.0
2025-05-16 09:24:17.857660,107530.0
2025-05-16 09:24:19.984149,107590.0
2025-05-16 09:24:22.086855,107455.0
2025-05-16 09:24:24.192013,107695.0
2025-05-16 09:24:26.324400,107330.0
2025-05-16 09:24:28.461807,107595.0
2025-05-16 09:24:30.601053,107745.0
2025-05-16 09:24:32.758078,107675.0
2025-05-16 09:24:34.869988,107525.0
2025-05-16 09:24:36.994568,107360.0
2025-05-16 09:24:39.119215,107270.0
2025-05-16 09:24:41.229916,107380.0
2025-05-16 09:24:43.353729,107325.0
2025-05-16 09:24:45.486197,107460.0
2025-05-16 09:24:47.623168,106975.0
2025-05-16 09:24:49.739945,106920.0
2025-05-16 09:24:51.863711,107035.0
2025-05-16 09:24:53.985323,107325.0
2025-05-16 09:24:56.145247,107259.99999999999
2025-05-16 09:24:58.275661,106415.0
2025-05-16 09:25:00.394731,107030.0
2025-05-16 09:25:04.544434,106125.0
2025-05-16 09:25:06.661940,106165.0
2025-05-16 09:25:08.782405,106655.0
2025-05-16 09:25:10.896865,106385.0
2025-05-16 09:25:13.007152,106135.0
2025-05-16 09:25:15.120296,106159.99999999999
2025-05-16 09:25:17.246150,106160.0
2025-05-16 09:25:19.372073,106370.0
2025-05-16 09:25:21.516635,106555.0
2025-05-16 09:25:23.628385,106305.0
2025-05-16 09:25:25.741738,107065.00000000001
2025-05-16 09:25:27.864931,106900.0
2025-05-16 09:25:29.989660,106920.0
2025-05-16 09:25:32.137962,106720.0
2025-05-16 09:25:34.273837,106465.00000000001
2025-05-16 09:25:36.398420,106290.0
2025-05-16 09:25:38.526030,106330.0
2025-05-16 09:25:40.643244,106160.0
2025-05-16 09:25:42.785643,106295.0
2025-05-16 09:25:44.890335,107425.0
2025-05-16 09:25:47.006635,107190.00000000001
2025-05-16 09:25:49.119327,107050.0
2025-05-16 09:25:51.249680,107505.0
2025-05-16 09:25:53.403211,107120.0
2025-05-16 09:25:55.530176,106850.0
2025-05-16 09:25:57.653156,106800
2025-05-16 09:25:59.774116,106805.0
2025-05-16 09:26:01.908835,107060.0
2025-05-16 09:26:04.034982,105960.0
2025-05-16 09:26:06.154127,106635.0
2025-05-16 09:26:08.282813,106355.0
2025-05-16 09:26:10.396398,106305.0
2025-05-16 09:26:12.532574,106460.0
2025-05-16 09:26:14.669888,106400.0
2025-05-16 09:26:16.798677,106205.0
2025-05-16 09:26:18.933370,106380.0
2025-05-16 09:26:21.053784,105930.0
2025-05-16 09:26:23.169038,105255.0
2025-05-16 09:26:25.293510,105584.99999999999
2025-05-16 09:26:27.421436,105785.0
2025-05-16 09:26:29.529256,106060.0
2025-05-16 09:26:31.645421,106115.0
2025-05-16 09:26:33.759621,106025.0
2025-05-16 09:26:35.893,105795.0
2025-05-16 09:26:38.010683,106025.0
2025-05-16 09:26:40.135224,106309.99999999999
2025-05-16 09:26:42.263607,106450.0
2025-05-16 09:26:44.386227,106010.0
2025-05-16 09:26:46.520221,105790.0
2025-05-16 09:26:48.640430,105910.0
2025-05-16 09:26:50.764694,105380.0
2025-05-16 09:26:52.908336,105400.0
2025-05-16 09:26:55.019599,105245.0
2025-05-16 09:26:57.139500,105525.0
2025-05-16 09:26:59.275452,105830.0
2025-05-16 09:27:01.399265,105600.0
2025-05-16 09:27:03.520922,105680.0
2025-05-16 09:27:05.653270,105395.0
2025-05-16 09:27:07.799086,105580.0
2025-05-16 09:27:09.920197,105855.0
2025-05-16 09:27:12.040772,105555.0
2025-05-16 09:27:14.164752,105925.0
2025-05-16 09:27:16.280765,105255.0
2025-05-16 09:27:18.387718,105520.0
2025-05-16 09:27:20.496591,105430.0
2025-05-16 09:27:22.633401,105120.0
2025-05-16 09:27:24.751082,105250.0
2025-05-16 09:27:26.876911,105340.0
2025-05-16 09:27:29.024261,105105.0
2025-05-16 09:27:31.143869,105510.0
2025-05-16 09:27:33.271450,105240.0
2025-05-16 09:27:35.398588,105710.0
2025-05-16 09:27:37.538224,105610.0
2025-05-16 09:27:39.659069,105660.0
2025-05-16 09:27:41.782761,105120.0
2025-05-16 09:27:43.900107,104865.0
2025-05-16 09:27:46.020909,104870.0
2025-05-16 09:27:48.148777,104715.00000000001
2025-05-16 09:27:50.269797,104809.99999999999
2025-05-16 09:27:52.408245,104590.0
2025-05-16 09:27:54.529069,105330.0
2025-05-16 09:27:56.635650,105225.0
2025-05-16 09:27:58.773611,104955.0
2025-05-16 09:28:00.881228,104765.00000000001
2025-05-16 09:28:02.989869,104905.0
2025-05-16 09:28:05.095616,104184.99999999999
2025-05-16 09:28:07.217820,103780.0
2025-05-16 09:28:09.345981,103680.0
2025-05-16 09:28:11.465693,104059.99999999999
2025-05-16 09:28:13.604966,103805.0
2025-05-16 09:28:15.728400,103330.0
2025-05-16 09:28:17.869499,103990.0
2025-05-16 09:28:19.989948,103840.0
2025-05-16 09:28:22.115111,103970.0
2025-05-16 09:28:24.240982,103505.0
2025-05-16 09:28:26.382352,103640.00000000001
2025-05-16 09:28:28.522944,103215.0
2025-05-16 09:28:30.639547,103405.0
2025-05-16 09:28:32.777427,103505.0
2025-05-16 09:28:34.916975,104035.0
2025-05-16 09:28:37.032101,103960.0
2025-05-16 09:28:39.146887,104175.0
2025-05-16 09:28:41.285018,103850.0
2025-05-16 09:28:43.411231,103640.0
2025-05-16 09:28:45.528411,103405.0
2025-05-16 09:28:47.659066,103075.0
2025-05-16 09:28:49.782644,103130.0
2025-05-16 09:28:51.906252,103160.0
2025-05-16 09:28:54.029795,103325.0
2025-05-16 09:28:56.175505,103185.0
2025-05-16 09:28:58.311698,102830.0
2025-05-16 09:29:00.421973,102580.0
2025-05-16 09:29:02.549249,102780.0
2025-05-16 09:29:04.656973,102440.0
2025-05-16 09:29:06.780565,102425.0
2025-05-16 09:29:08.947890,101895.0
2025-05-16 09:29:11.070765,102190.0
2025-05-16 09:29:13.193747,102045.0
2025-05-16 09:29:15.330089,101960.0
2025-05-16 09:29:17.462022,101165.0
2025-05-16 09:29:19.586877,101445.0
2025-05-16 09:29:21.718848,100300.0
2025-05-16 09:29:23.841394,100455.0
2025-05-16 09:29:25.944733,100210.0
2025-05-16 09:29:28.090301,100655.0
2025-05-16 09:29:30.335420,101225.0
2025-05-16 09:29:32.451434,101530.0
2025-05-16 09:29:34.592896,102110.0
2025-05-16 09:29:36.703209,101700.0
2025-05-16 09:29:38.820908,101710.0
2025-05-16 09:29:40.930013,101075.0
2025-05-16 09:29:43.049190,101550.0
2025-05-16 09:29:45.172053,101260.0
2025-05-16 09:29:47.288080,101620.0
2025-05-16 09:29:49.415259,102360.0
2025-05-16 09:29:51.568828,101750.0
2025-05-16 09:29:53.689878,100740.0
2025-05-16 09:29:55.817606,100125.0
2025-05-16 09:29:57.950386,100575.0
2025-05-16 09:30:00.073454,100800.0
2025-05-16 09:30:02.189080,100935.0
2025-05-16 09:30:04.313512,101070.0
2025-05-16 09:30:06.426477,100895.0
2025-05-16 09:30:08.547138,101305.0
2025-05-16 09:30:10.675641,101235.0
2025-05-16 09:30:12.833645,102240.0
2025-05-16 09:30:14.986627,100660.0
2025-05-16 09:30:17.115827,99420.0
2025-05-16 09:30:19.246023,100300.0
2025-05-16 09:30:21.365203,101120.0
2025-05-16 09:30:23.493368,100820.0
2025-05-16 09:30:25.600054,101000.0
2025-05-16 09:30:28.007357,100535.0
2025-05-16 09:30:30.127911,101245.0
2025-05-16 09:30:32.238843,101460.0
2025-05-16 09:30:34.382379,102205.0
2025-05-16 09:30:36.510751,102720.0
2025-05-16 09:30:38.681946,103600.0
2025-05-16 09:30:40.803120,103060.0
2025-05-16 09:30:42.925214,103280.0
2025-05-16 09:30:45.060967,103445.0
2025-05-16 09:30:47.181682,102640.0
2025-05-16 09:30:49.302521,102480.0
2025-05-16 09:30:51.415102,102275.0
2025-05-16 09:30:53.548946,102615.0
2025-05-16 09:30:55.708416,102450.0
2025-05-16 09:30:57.846933,102395.0
2025-05-16 09:30:59.970738,102385.0
2025-05-16 09:31:02.082586,102450.0
2025-05-16 09:31:04.200392,101820.0
2025-05-16 09:31:06.331966,102530.0
2025-05-16 09:31:08.455444,102295.0
2025-05-16 09:31:10.585582,102445.0
2025-05-16 09:31:12.711773,103050.0
2025-05-16 09:31:14.820870,102925.0
2025-05-16 09:31:16.940025,102590.0
2025-05-16 09:31:19.087789,102795.0
2025-05-16 09:31:21.213004,103035.0
2025-05-16 09:31:23.336857,102755.0
2025-05-16 09:31:25.455480,102105.0
2025-05-16 09:31:27.584914,102290.0
2025-05-16 09:31:29.705004,102530.0
2025-05-16 09:31:31.839792,102305.0
2025-05-16 09:31:33.967130,102050.0
2025-05-16 09:31:36.162627,102530.0
2025-05-16 09:31:38.292716,102605.0
2025-05-16 09:31:40.421299,101920.0
2025-05-16 09:31:42.544883,102015.0
2025-05-16 09:31:44.666746,102055.0
2025-05-16 09:31:46.779964,101315.0
2025-05-16 09:31:48.891685,102515.0
2025-05-16 09:31:51.032962,101960.0
2025-05-16 09:31:53.172599,101295.0
2025-05-16 09:31:55.304425,101320.0
2025-05-16 09:31:57.418739,101775.0
2025-05-16 09:31:59.571360,102090.0
2025-05-16 09:32:01.701513,101760.0
2025-05-16 09:32:03.832282,101990.0
2025-05-16 09:32:05.945044,101835.0
2025-05-16 09:32:08.159243,102080.0
2025-05-16 09:32:10.292739,102245.0
2025-05-16 09:32:12.428849,101995.0
2025-05-16 09:32:14.560909,102490.0
2025-05-16 09:32:16.690411,102555.0
2025-05-16 09:32:18.813544,102190.0
2025-05-16 09:32:20.942512,102345.0
2025-05-16 09:32:23.088519,102270.0
2025-05-16 09:32:25.217131,102170.0
2025-05-16 09:32:27.330741,102225.0
2025-05-16 09:32:29.463745,102085.0
2025-05-16 09:32:31.586651,102435.0
2025-05-16 09:32:33.719337,102240.0
2025-05-16 09:32:35.832498,102385.0
2025-05-16 09:32:37.975474,102145.0
2025-05-16 09:32:40.089674,102215.0
2025-05-16 09:32:42.199929,101910.0
2025-05-16 09:32:44.317873,102180.0
2025-05-16 09:32:46.442055,102435.0
2025-05-16 09:32:48.577076,102505.0
2025-05-16 09:32:50.703036,101195.0
2025-05-16 09:32:52.907037,101425.0
2025-05-16 09:32:55.025787,102345.0
2025-05-16 09:32:57.145788,102565.0
2025-05-16 09:32:59.265049,102505.0
2025-05-16 09:33:01.375526,102830.0
2025-05-16 09:33:03.486461,103705.0
2025-05-16 09:33:05.620207,102945.0
2025-05-16 09:33:07.753363,103130.0
2025-05-16 09:33:09.889042,102310.0
2025-05-16 09:33:11.997815,102705.0
2025-05-16 09:33:14.123603,102650.0
2025-05-16 09:33:16.267373,102800.0
2025-05-16 09:33:18.377010,102240.0
2025-05-16 09:33:20.486070,102800.0
2025-05-16 09:33:22.613532,102485.0
2025-05-16 09:33:24.741171,101730.0
2025-05-16 09:33:26.868394,101665.0
2025-05-16 09:33:29.005229,102780.0
2025-05-16 09:33:31.135067,102345.0
2025-05-16 09:33:33.252014,101765.0
2025-05-16 09:33:35.366618,102165.0
2025-05-16 09:33:37.483253,102435.0
2025-05-16 09:33:39.602160,102475.0
2025-05-16 09:33:41.708584,102180.0
2025-05-16 09:33:43.835113,102285.0
2025-05-16 09:33:45.962048,102600.0
2025-05-16 09:33:48.077335,102460.0
2025-05-16 09:33:50.206525,102055.0
2025-05-16 09:33:52.314461,102300.0
2025-05-16 09:33:54.436104,102370.0
2025-05-16 09:33:56.570215,102410.0
2025-05-16 09:33:58.687162,102570.0
2025-05-16 09:34:00.807456,102360.0
2025-05-16 09:34:02.918747,102545.0
2025-05-16 09:34:05.047130,102080.0
2025-05-16 09:34:07.163521,102285.0
2025-05-16 09:34:09.301821,102245.0
2025-05-16 09:34:11.417783,102295.0
2025-05-16 09:34:13.544081,101790.0
2025-05-16 09:34:15.667965,101410.0
2025-05-16 09:34:17.780353,100985.0
2025-05-16 09:34:19.903631,101760.0
2025-05-16 09:34:22.012553,101895.0
2025-05-16 09:34:24.124262,102015.0
2025-05-16 09:34:26.233673,101855.0
2025-05-16 09:34:28.355991,101795.0
2025-05-16 09:34:30.474957,101625.0
2025-05-16 09:34:32.612795,101395.0
2025-05-16 09:34:34.738829,101480.0
2025-05-16 09:34:36.854475,101600.0
2025-05-16 09:34:38.978655,101415.0
2025-05-16 09:34:41.106563,101210.0
2025-05-16 09:34:43.237799,101260.0
2025-05-16 09:34:45.370032,101555.0
2025-05-16 09:34:47.484315,100855.0
2025-05-16 09:34:49.597938,100730.0
2025-05-16 09:34:51.705809,100755.0
2025-05-16 09:34:53.829498,100710.0
2025-05-16 09:34:55.934404,101375.0
2025-05-16 09:34:58.037423,101575.0
2025-05-16 09:35:00.141103,100955.0
2025-05-16 09:35:04.264079,100525.0
2025-05-16 09:35:06.387612,100765.0
2025-05-16 09:35:08.502413,101480.0
2025-05-16 09:35:10.632932,100875.0
2025-05-16 09:35:12.750344,101050.0
2025-05-16 09:35:14.862223,101545.0
2025-05-16 09:35:16.999810,101565.0
2025-05-16 09:35:19.118083,101425.0
2025-05-16 09:35:21.244800,101570.0
2025-05-16 09:35:23.358480,101625.0
2025-05-16 09:35:25.473774,101640.0
2025-05-16 09:35:27.596242,101750.0
2025-05-16 09:35:29.727276,101390.0
2025-05-16 09:35:31.853079,101455.0
2025-05-16 09:35:33.950398,101540.0
2025-05-16 09:35:36.076538,101085.0
2025-05-16 09:35:38.233346,101075.0
2025-05-16 09:35:40.381866,100685.0
2025-05-16 09:35:42.483696,100950.0
2025-05-16 09:35:44.620108,100710.0
2025-05-16 09:35:46.737729,100625.0
2025-05-16 09:35:48.845070,100230.0
2025-05-16 09:35:50.975567,100315.0
2025-05-16 09:35:53.092646,100610.0
2025-05-16 09:35:55.198996,99705.0
2025-05-16 09:35:57.310384,99715.0
2025-05-16 09:35:59.412167,100335.0
2025-05-16 09:36:01.520036,100475.0
2025-05-16 09:36:03.640699,99910.0
2025-05-16 09:36:05.755708,99825.0
2025-05-16 09:36:07.906270,100385.0
2025-05-16 09:36:10.042280,100240.0
2025-05-16 09:36:12.242317,100715.0
2025-05-16 09:36:14.343959,100510.0
2025-05-16 09:36:16.468644,100705.0
2025-05-16 09:36:18.625417,101365.0
2025-05-16 09:36:20.735040,101165.0
2025-05-16 09:36:22.844513,101615.0
2025-05-16 09:36:24.970010,101870.0
2025-05-16 09:36:27.075412,101390.0
2025-05-16 09:36:29.190866,101355.0
2025-05-16 09:36:31.297898,101255.0
2025-05-16 09:36:33.410072,102035.0
2025-05-16 09:36:35.545368,101640.0
2025-05-16 09:36:37.680816,101540.0
2025-05-16 09:36:39.805922,101810.0
2025-05-16 09:36:41.914127,101760.0
2025-05-16 09:36:44.017502,101560.0
2025-05-16 09:36:46.142846,101790.0
2025-05-16 09:36:48.253821,102095.0
2025-05-16 09:36:50.372668,101745.0
2025-05-16 09:36:52.493751,102090.0
2025-05-16 09:36:54.599751,102395.0
2025-05-16 09:36:56.707388,101975.0
2025-05-16 09:36:58.820354,102000
2025-05-16 09:37:00.931381,101780.0
2025-05-16 09:37:03.062171,101340.0
2025-05-16 09:37:05.177125,101625.0
2025-05-16 09:37:07.291250,101105.0
2025-05-16 09:37:09.412141,101850.0
2025-05-16 09:37:11.527964,101420.0
2025-05-16 09:37:13.653415,101270.0
2025-05-16 09:37:15.790606,101125.0
2025-05-16 09:37:17.893670,101325.0
2025-05-16 09:37:20.016116,100940.0
2025-05-16 09:37:22.123394,100610.0
2025-05-16 09:37:24.226489,100780.0
2025-05-16 09:37:26.349153,100600.0
2025-05-16 09:37:28.449822,100755.0
2025-05-16 09:37:30.562052,100750.0
2025-05-16 09:37:32.696391,100760.0
2025-05-16 09:37:34.824309,100350.0
2025-05-16 09:37:36.946547,100075.0
2025-05-16 09:37:39.060615,100490.0
2025-05-16 09:37:41.176269,100170.0
2025-05-16 09:37:43.294634,100500.0
2025-05-16 09:37:45.443619,100425.0
2025-05-16 09:37:47.560176,100500
2025-05-16 09:37:49.669641,100855.0
2025-05-16 09:37:51.778872,100785.0
2025-05-16 09:37:53.882073,100770.0
2025-05-16 09:37:55.989538,100665.0
2025-05-16 09:37:58.092787,100690.0
2025-05-16 09:38:00.214507,100800
2025-05-16 09:38:02.344515,100795.0
2025-05-16 09:38:04.445391,100725.0
2025-05-16 09:38:06.561053,100460.0
2025-05-16 09:38:08.678600,100250.0
2025-05-16 09:38:10.821024,100305.0
2025-05-16 09:38:12.936211,100465.0
2025-05-16 09:38:15.064662,100825.0
2025-05-16 09:38:17.179727,100655.0
2025-05-16 09:38:19.293843,101000.0
2025-05-16 09:38:21.418921,100795.0
2025-05-16 09:38:23.568175,100575.0
2025-05-16 09:38:25.711027,100800.0
2025-05-16 09:38:27.838403,100710.0
2025-05-16 09:38:29.976717,100590.0
2025-05-16 09:38:32.087313,100340.0
2025-05-16 09:38:34.195015,100490.0
2025-05-16 09:38:36.309397,99815.0
2025-05-16 09:38:38.426060,99740.0
